device,readout_error,channel,amplitude,eta,method,nq,q_acc,target_threshold,is_observed,is_extrapolated,is_trivial_regime,is_meaningful,is_near_random,is_random_baseline_fix,is_inference_point,random_baseline_eps,random_baseline_threshold,nq_cutoff,pred_status,target_in_pred_range,extrapolation_trusted,extrapolation_reason,interval_method_requested,interval_method_effective,interval_method_fallback_reason,interval_method_fallback_n_abs_errors,conformal_n_abs_errors,conformal_holdout_nq,strict_split_conformal_requested,strict_split_conformal_active,strict_split_reason,interval_uncertainty_source,curve_bootstrap_n_valid,curve_bootstrap_fit_mode,log2_nps,nps,sigma_log2_nps,sigma_wls_log2_nps,sigma_eff_log2_nps,ci_halfwidth_log2_nps,sigma_cv,sigma_cv_k,sigma_cv_k_obs,sigma_cv_k_extrap,sigma_cv_log2_at_obs_max,sigma_cv_log2_gate_at_obs_max,log2_nps_lo,log2_nps_hi,nps_lo,nps_hi,predictor_name,predictor_thr_min,predictor_thr_max
S,1%,depolarizing,0.1,0.01,eigenshadow,18,0.5405830851907537,0.5305830851907537,false,true,false,true,false,false,true,0.02,0.52,19,ok,true,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,29.410570048292488,713614677.764499,0.49656667025471185,0.009515043540193268,0.49656667025471185,1.4571651279619178,0.1702952979069119,0.011353019860460792,0.008514234373216788,0.011353019860460792,0.1277135155982518,0.1702952979069119,27.95340492033057,30.867735176254406,259904238.47490257,1959359767.6942255,opt1_dense_eigenshadow,0.51,0.97
S,1%,depolarizing,0.1,0.01,eigenshadow,19,0.5343220776475045,0.5243220776475045,false,true,false,true,false,false,true,0.02,0.52,19,ok,true,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,31.236459516471314,2529946123.7963963,0.5546617489880932,0.012085578897622653,0.5546617489880932,1.6447934812824463,0.1702952979069119,0.011353019860460792,0.008514234373216788,0.011353019860460792,0.1277135155982518,0.1702952979069119,29.59166603518887,32.88125299775376,809056959.9250921,7911219736.500429,opt1_dense_eigenshadow,0.51,0.97
S,1%,depolarizing,0.1,0.01,eigenshadow,20,0.5289313899321403,0.5189313899321403,false,true,true,false,true,true,false,0.02,0.52,19,random_baseline,false,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.1702952979069119,0.011353019860460792,0.008514234373216788,0.011353019860460792,0.1277135155982518,0.1702952979069119,,,,,opt1_dense_eigenshadow,0.51,0.97
S,1%,depolarizing,0.1,0.01,eigenshadow,21,0.5243063043089438,0.5143063043089438,false,true,true,false,true,true,false,0.02,0.52,19,random_baseline,false,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.1702952979069119,0.011353019860460792,0.008514234373216788,0.011353019860460792,0.1277135155982518,0.1702952979069119,,,,,opt1_dense_eigenshadow,0.51,0.97
S,1%,depolarizing,0.1,0.01,eigenshadow,22,0.5203521214250155,0.5103521214250155,false,true,true,false,true,true,false,0.02,0.52,19,random_baseline,false,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.1702952979069119,0.011353019860460792,0.008514234373216788,0.011353019860460792,0.1277135155982518,0.1702952979069119,,,,,opt1_dense_eigenshadow,0.51,0.97
S,1%,depolarizing,0.1,0.01,eigenshadow,23,0.516983581130435,0.506983581130435,false,true,true,false,true,true,false,0.02,0.52,19,random_baseline,false,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.1702952979069119,0.011353019860460792,0.008514234373216788,0.011353019860460792,0.1277135155982518,0.1702952979069119,,,,,opt1_dense_eigenshadow,0.51,0.97
S,1%,depolarizing,0.1,0.01,eigenshadow,24,0.5141242646080464,0.5041242646080464,false,true,true,false,true,true,false,0.02,0.52,19,random_baseline,false,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.1702952979069119,0.011353019860460792,0.008514234373216788,0.011353019860460792,0.1277135155982518,0.1702952979069119,,,,,opt1_dense_eigenshadow,0.51,0.97
S,1%,depolarizing,0.1,0.01,eigenshadow,25,0.51170598555566,0.50170598555566,false,true,true,false,true,true,false,0.02,0.52,19,random_baseline,false,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.1702952979069119,0.011353019860460792,0.008514234373216788,0.011353019860460792,0.1277135155982518,0.1702952979069119,,,,,opt1_dense_eigenshadow,0.51,0.97
S,1%,depolarizing,0.1,0.01,eigenshadow,26,0.5096681781498733,0.4996681781498733,false,true,true,false,true,true,false,0.02,0.52,19,random_baseline,false,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.1702952979069119,0.011353019860460792,0.008514234373216788,0.011353019860460792,0.1277135155982518,0.1702952979069119,,,,,opt1_dense_eigenshadow,0.51,0.97
S,1%,depolarizing,0.1,0.01,eigenshadow,27,0.5079572891714708,0.49795728917147075,false,true,true,false,true,true,false,0.02,0.52,19,random_baseline,false,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.1702952979069119,0.011353019860460792,0.008514234373216788,0.011353019860460792,0.1277135155982518,0.1702952979069119,,,,,opt1_dense_eigenshadow,0.51,0.97
S,1%,depolarizing,0.1,0.01,eigenshadow,28,0.5065261810777181,0.49652618107771807,false,true,true,false,true,true,false,0.02,0.52,19,random_baseline,false,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.1702952979069119,0.011353019860460792,0.008514234373216788,0.011353019860460792,0.1277135155982518,0.1702952979069119,,,,,opt1_dense_eigenshadow,0.51,0.97
S,1%,depolarizing,0.1,0.01,eigenshadow,29,0.5053335520429546,0.4953335520429546,false,true,true,false,true,true,false,0.02,0.52,19,random_baseline,false,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.1702952979069119,0.011353019860460792,0.008514234373216788,0.011353019860460792,0.1277135155982518,0.1702952979069119,,,,,opt1_dense_eigenshadow,0.51,0.97
S,1%,depolarizing,0.1,0.01,eigenshadow,30,0.5043433781198459,0.49434337811984586,false,true,true,false,true,true,false,0.02,0.52,19,random_baseline,false,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.1702952979069119,0.011353019860460792,0.008514234373216788,0.011353019860460792,0.1277135155982518,0.1702952979069119,,,,,opt1_dense_eigenshadow,0.51,0.97
S,1%,depolarizing,0.1,0.01,eigenshadow,31,0.5035243817528687,0.4935243817528687,false,true,true,false,true,true,false,0.02,0.52,19,random_baseline,false,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.1702952979069119,0.011353019860460792,0.008514234373216788,0.011353019860460792,0.1277135155982518,0.1702952979069119,,,,,opt1_dense_eigenshadow,0.51,0.97
S,1%,depolarizing,0.1,0.01,eigenshadow,32,0.5028495299468266,0.4928495299468266,false,true,true,false,true,true,false,0.02,0.52,19,random_baseline,false,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.1702952979069119,0.011353019860460792,0.008514234373216788,0.011353019860460792,0.1277135155982518,0.1702952979069119,,,,,opt1_dense_eigenshadow,0.51,0.97
S,1%,depolarizing,0.1,0.01,eigenshadow,33,0.5022955644913181,0.49229556449131806,false,true,true,false,true,true,false,0.02,0.52,19,random_baseline,false,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.1702952979069119,0.011353019860460792,0.008514234373216788,0.011353019860460792,0.1277135155982518,0.1702952979069119,,,,,opt1_dense_eigenshadow,0.51,0.97
S,1%,depolarizing,0.1,0.01,eigenshadow,34,0.5018425657940124,0.4918425657940124,false,true,true,false,true,true,false,0.02,0.52,19,random_baseline,false,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.1702952979069119,0.011353019860460792,0.008514234373216788,0.011353019860460792,0.1277135155982518,0.1702952979069119,,,,,opt1_dense_eigenshadow,0.51,0.97
S,1%,depolarizing,0.1,0.01,eigenshadow,35,0.5014735511009593,0.49147355110095925,false,true,true,false,true,true,false,0.02,0.52,19,random_baseline,false,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.1702952979069119,0.011353019860460792,0.008514234373216788,0.011353019860460792,0.1277135155982518,0.1702952979069119,,,,,opt1_dense_eigenshadow,0.51,0.97
S,1%,depolarizing,0.1,0.01,eigenshadow,36,0.5011741071942054,0.4911741071942054,false,true,true,false,true,true,false,0.02,0.52,19,random_baseline,false,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.1702952979069119,0.011353019860460792,0.008514234373216788,0.011353019860460792,0.1277135155982518,0.1702952979069119,,,,,opt1_dense_eigenshadow,0.51,0.97
S,1%,depolarizing,0.1,0.01,eigenshadow,37,0.5009320570633599,0.49093205706335985,false,true,true,false,true,true,false,0.02,0.52,19,random_baseline,false,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.1702952979069119,0.011353019860460792,0.008514234373216788,0.011353019860460792,0.1277135155982518,0.1702952979069119,,,,,opt1_dense_eigenshadow,0.51,0.97
S,1%,depolarizing,0.1,0.01,eigenshadow,38,0.5007371595513238,0.4907371595513238,false,true,true,false,true,true,false,0.02,0.52,19,random_baseline,false,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.1702952979069119,0.011353019860460792,0.008514234373216788,0.011353019860460792,0.1277135155982518,0.1702952979069119,,,,,opt1_dense_eigenshadow,0.51,0.97
S,1%,depolarizing,0.1,0.01,eigenshadow,39,0.5005808405741584,0.4905808405741584,false,true,true,false,true,true,false,0.02,0.52,19,random_baseline,false,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.1702952979069119,0.011353019860460792,0.008514234373216788,0.011353019860460792,0.1277135155982518,0.1702952979069119,,,,,opt1_dense_eigenshadow,0.51,0.97
S,1%,depolarizing,0.1,0.01,eigenshadow,40,0.5004559542068743,0.49045595420687427,false,true,true,false,true,true,false,0.02,0.52,19,random_baseline,false,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.1702952979069119,0.011353019860460792,0.008514234373216788,0.011353019860460792,0.1277135155982518,0.1702952979069119,,,,,opt1_dense_eigenshadow,0.51,0.97
S,1%,depolarizing,0.1,0.01,eigenshadow,41,0.5003565717042749,0.49035657170427494,false,true,true,false,true,true,false,0.02,0.52,19,random_baseline,false,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.1702952979069119,0.011353019860460792,0.008514234373216788,0.011353019860460792,0.1277135155982518,0.1702952979069119,,,,,opt1_dense_eigenshadow,0.51,0.97
S,1%,depolarizing,0.1,0.01,eigenshadow,42,0.5002777963807249,0.4902777963807249,false,true,true,false,true,true,false,0.02,0.52,19,random_baseline,false,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.1702952979069119,0.011353019860460792,0.008514234373216788,0.011353019860460792,0.1277135155982518,0.1702952979069119,,,,,opt1_dense_eigenshadow,0.51,0.97
S,1%,depolarizing,0.1,0.01,eigenshadow,43,0.5002156021956129,0.4902156021956129,false,true,true,false,true,true,false,0.02,0.52,19,random_baseline,false,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.1702952979069119,0.011353019860460792,0.008514234373216788,0.011353019860460792,0.1277135155982518,0.1702952979069119,,,,,opt1_dense_eigenshadow,0.51,0.97
S,1%,depolarizing,0.1,0.01,eigenshadow,44,0.5001666938726304,0.49016669387263034,false,true,true,false,true,true,false,0.02,0.52,19,random_baseline,false,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.1702952979069119,0.011353019860460792,0.008514234373216788,0.011353019860460792,0.1277135155982518,0.1702952979069119,,,,,opt1_dense_eigenshadow,0.51,0.97
