device,readout_error,channel,amplitude,eta,method,nq,q_acc,target_threshold,is_observed,is_extrapolated,is_trivial_regime,is_meaningful,is_near_random,is_random_baseline_fix,is_inference_point,random_baseline_eps,random_baseline_threshold,nq_cutoff,pred_status,target_in_pred_range,extrapolation_trusted,extrapolation_reason,interval_method_requested,interval_method_effective,interval_method_fallback_reason,interval_method_fallback_n_abs_errors,conformal_n_abs_errors,conformal_holdout_nq,strict_split_conformal_requested,strict_split_conformal_active,strict_split_reason,interval_uncertainty_source,curve_bootstrap_n_valid,curve_bootstrap_fit_mode,log2_nps,nps,sigma_log2_nps,sigma_wls_log2_nps,sigma_eff_log2_nps,ci_halfwidth_log2_nps,sigma_cv,sigma_cv_k,sigma_cv_k_obs,sigma_cv_k_extrap,sigma_cv_log2_at_obs_max,sigma_cv_log2_gate_at_obs_max,log2_nps_lo,log2_nps_hi,nps_lo,nps_hi,predictor_name,predictor_thr_min,predictor_thr_max
S,1%,dephasing,0.01,0.01,hypergraph,5,0.8795534257454656,0.8695534257454656,true,false,false,true,false,false,true,0.02,0.52,19,ok,true,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,5.413457139250416,42.619954246732654,0.06519456771036818,0.027617961463781628,0.06519456771036818,0.3155111687919988,0.3081965100883737,0.020546434005891578,0.011811147045950876,0.020546434005891578,0.17716720568926314,0.3081965100883737,5.097945970458417,5.728968308042415,34.24795572515744,53.03850876737942,opt1_dense_hg,0.51,0.97
S,1%,dephasing,0.01,0.01,hypergraph,39,0.5000064917930376,0.49000649179303757,false,true,true,false,true,true,false,0.02,0.52,19,random_baseline,false,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.3081965100883737,0.020546434005891578,0.011811147045950876,0.020546434005891578,0.17716720568926314,0.3081965100883737,,,,,opt1_dense_hg,0.51,0.97
S,1%,dephasing,0.01,0.01,hypergraph,40,0.5000035582046096,0.4900035582046096,false,true,true,false,true,true,false,0.02,0.52,19,random_baseline,false,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.3081965100883737,0.020546434005891578,0.011811147045950876,0.020546434005891578,0.17716720568926314,0.3081965100883737,,,,,opt1_dense_hg,0.51,0.97
S,1%,dephasing,0.01,0.01,hypergraph,41,0.5000019172120169,0.4900019172120169,false,true,true,false,true,true,false,0.02,0.52,19,random_baseline,false,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.3081965100883737,0.020546434005891578,0.011811147045950876,0.020546434005891578,0.17716720568926314,0.3081965100883737,,,,,opt1_dense_hg,0.51,0.97
S,1%,dephasing,0.01,0.01,hypergraph,42,0.5000010154281483,0.49000101542814833,false,true,true,false,true,true,false,0.02,0.52,19,random_baseline,false,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.3081965100883737,0.020546434005891578,0.011811147045950876,0.020546434005891578,0.17716720568926314,0.3081965100883737,,,,,opt1_dense_hg,0.51,0.97
S,1%,dephasing,0.01,0.01,hypergraph,43,0.5000005286102748,0.49000052861027477,false,true,true,false,true,true,false,0.02,0.52,19,random_baseline,false,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.3081965100883737,0.020546434005891578,0.011811147045950876,0.020546434005891578,0.17716720568926314,0.3081965100883737,,,,,opt1_dense_hg,0.51,0.97
S,1%,dephasing,0.01,0.01,hypergraph,44,0.5000002704565428,0.4900002704565428,false,true,true,false,true,true,false,0.02,0.52,19,random_baseline,false,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.3081965100883737,0.020546434005891578,0.011811147045950876,0.020546434005891578,0.17716720568926314,0.3081965100883737,,,,,opt1_dense_hg,0.51,0.97
S,1%,dephasing,0.01,0.01,hypergraph,45,0.5000001359889494,0.4900001359889494,false,true,true,false,true,true,false,0.02,0.52,19,random_baseline,false,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.3081965100883737,0.020546434005891578,0.011811147045950876,0.020546434005891578,0.17716720568926314,0.3081965100883737,,,,,opt1_dense_hg,0.51,0.97
S,1%,dephasing,0.01,0.01,hypergraph,46,0.5000000671928871,0.49000006719288713,false,true,true,false,true,true,false,0.02,0.52,19,random_baseline,false,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.3081965100883737,0.020546434005891578,0.011811147045950876,0.020546434005891578,0.17716720568926314,0.3081965100883737,,,,,opt1_dense_hg,0.51,0.97
S,1%,dephasing,0.01,0.01,hypergraph,47,0.5000000326231894,0.49000003262318936,false,true,true,false,true,true,false,0.02,0.52,19,random_baseline,false,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.3081965100883737,0.020546434005891578,0.011811147045950876,0.020546434005891578,0.17716720568926314,0.3081965100883737,,,,,opt1_dense_hg,0.51,0.97
S,1%,dephasing,0.01,0.01,hypergraph,48,0.5000000155626437,0.4900000155626437,false,true,true,false,true,true,false,0.02,0.52,19,random_baseline,false,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.3081965100883737,0.020546434005891578,0.011811147045950876,0.020546434005891578,0.17716720568926314,0.3081965100883737,,,,,opt1_dense_hg,0.51,0.97
