device,readout_error,channel,amplitude,eta,method,nq,q_acc,target_threshold,is_observed,is_extrapolated,is_trivial_regime,is_meaningful,is_near_random,is_random_baseline_fix,is_inference_point,random_baseline_eps,random_baseline_threshold,nq_cutoff,pred_status,target_in_pred_range,extrapolation_trusted,extrapolation_reason,interval_method_requested,interval_method_effective,interval_method_fallback_reason,interval_method_fallback_n_abs_errors,conformal_n_abs_errors,conformal_holdout_nq,strict_split_conformal_requested,strict_split_conformal_active,strict_split_reason,interval_uncertainty_source,curve_bootstrap_n_valid,curve_bootstrap_fit_mode,log2_nps,nps,sigma_log2_nps,sigma_wls_log2_nps,sigma_eff_log2_nps,ci_halfwidth_log2_nps,sigma_cv,sigma_cv_k,sigma_cv_k_obs,sigma_cv_k_extrap,sigma_cv_log2_at_obs_max,sigma_cv_log2_gate_at_obs_max,log2_nps_lo,log2_nps_hi,nps_lo,nps_hi,predictor_name,predictor_thr_min,predictor_thr_max
I,0.1%,dephasing,0.1,0.05,hypergraph,19,0.5055013969220522,0.4555013969220522,false,true,true,false,true,true,false,0.02,0.52,8,random_baseline,false,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.3858872167030926,0.02572581444687284,0.020130465001526016,0.02572581444687284,0.3019569750228902,0.3858872167030926,,,,,opt1_dense_hg,0.51,0.97
I,0.1%,dephasing,0.1,0.05,hypergraph,20,0.5043306047250105,0.45433060472501047,false,true,true,false,true,true,false,0.02,0.52,8,random_baseline,false,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.3858872167030926,0.02572581444687284,0.020130465001526016,0.02572581444687284,0.3019569750228902,0.3858872167030926,,,,,opt1_dense_hg,0.51,0.97
I,0.1%,dephasing,0.1,0.05,hypergraph,21,0.5034085944076708,0.45340859440767084,false,true,true,false,true,true,false,0.02,0.52,8,random_baseline,false,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.3858872167030926,0.02572581444687284,0.020130465001526016,0.02572581444687284,0.3019569750228902,0.3858872167030926,,,,,opt1_dense_hg,0.51,0.97
I,0.1%,dephasing,0.1,0.05,hypergraph,22,0.5026825962540709,0.45268259625407087,false,true,true,false,true,true,false,0.02,0.52,8,random_baseline,false,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.3858872167030926,0.02572581444687284,0.020130465001526016,0.02572581444687284,0.3019569750228902,0.3858872167030926,,,,,opt1_dense_hg,0.51,0.97
I,0.1%,dephasing,0.1,0.05,hypergraph,23,0.5021110101709161,0.4521110101709161,false,true,true,false,true,true,false,0.02,0.52,8,random_baseline,false,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.3858872167030926,0.02572581444687284,0.020130465001526016,0.02572581444687284,0.3019569750228902,0.3858872167030926,,,,,opt1_dense_hg,0.51,0.97
I,0.1%,dephasing,0.1,0.05,hypergraph,24,0.501661047439486,0.45166104743948604,false,true,true,false,true,true,false,0.02,0.52,8,random_baseline,false,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.3858872167030926,0.02572581444687284,0.020130465001526016,0.02572581444687284,0.3019569750228902,0.3858872167030926,,,,,opt1_dense_hg,0.51,0.97
I,0.1%,dephasing,0.1,0.05,hypergraph,25,0.5013068687951806,0.4513068687951806,false,true,true,false,true,true,false,0.02,0.52,8,random_baseline,false,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.3858872167030926,0.02572581444687284,0.020130465001526016,0.02572581444687284,0.3019569750228902,0.3858872167030926,,,,,opt1_dense_hg,0.51,0.97
I,0.1%,dephasing,0.1,0.05,hypergraph,26,0.50102811479956,0.45102811479956,false,true,true,false,true,true,false,0.02,0.52,8,random_baseline,false,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.3858872167030926,0.02572581444687284,0.020130465001526016,0.02572581444687284,0.3019569750228902,0.3858872167030926,,,,,opt1_dense_hg,0.51,0.97
I,0.1%,dephasing,0.1,0.05,hypergraph,27,0.5008087461576818,0.4508087461576818,false,true,true,false,true,true,false,0.02,0.52,8,random_baseline,false,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.3858872167030926,0.02572581444687284,0.020130465001526016,0.02572581444687284,0.3019569750228902,0.3858872167030926,,,,,opt1_dense_hg,0.51,0.97
I,0.1%,dephasing,0.1,0.05,hypergraph,28,0.5006361288349791,0.4506361288349791,false,true,true,false,true,true,false,0.02,0.52,8,random_baseline,false,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.3858872167030926,0.02572581444687284,0.020130465001526016,0.02572581444687284,0.3019569750228902,0.3858872167030926,,,,,opt1_dense_hg,0.51,0.97
I,0.1%,dephasing,0.1,0.05,hypergraph,29,0.5005003124603149,0.4505003124603149,false,true,true,false,true,true,false,0.02,0.52,8,random_baseline,false,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.3858872167030926,0.02572581444687284,0.020130465001526016,0.02572581444687284,0.3019569750228902,0.3858872167030926,,,,,opt1_dense_hg,0.51,0.97
I,0.1%,dephasing,0.1,0.05,hypergraph,30,0.50039346129849,0.45039346129849006,false,true,true,false,true,true,false,0.02,0.52,8,random_baseline,false,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.3858872167030926,0.02572581444687284,0.020130465001526016,0.02572581444687284,0.3019569750228902,0.3858872167030926,,,,,opt1_dense_hg,0.51,0.97
I,0.1%,dephasing,0.1,0.05,hypergraph,31,0.5003094056212759,0.4503094056212759,false,true,true,false,true,true,false,0.02,0.52,8,random_baseline,false,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.3858872167030926,0.02572581444687284,0.020130465001526016,0.02572581444687284,0.3019569750228902,0.3858872167030926,,,,,opt1_dense_hg,0.51,0.97
I,0.1%,dephasing,0.1,0.05,hypergraph,32,0.5002432880667749,0.4502432880667749,false,true,true,false,true,true,false,0.02,0.52,8,random_baseline,false,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.3858872167030926,0.02572581444687284,0.020130465001526016,0.02572581444687284,0.3019569750228902,0.3858872167030926,,,,,opt1_dense_hg,0.51,0.97
I,0.1%,dephasing,0.1,0.05,hypergraph,33,0.5001912849230389,0.4501912849230389,false,true,true,false,true,true,false,0.02,0.52,8,random_baseline,false,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.3858872167030926,0.02572581444687284,0.020130465001526016,0.02572581444687284,0.3019569750228902,0.3858872167030926,,,,,opt1_dense_hg,0.51,0.97
I,0.1%,dephasing,0.1,0.05,hypergraph,34,0.5001503864976583,0.4501503864976583,false,true,true,false,true,true,false,0.02,0.52,8,random_baseline,false,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.3858872167030926,0.02572581444687284,0.020130465001526016,0.02572581444687284,0.3019569750228902,0.3858872167030926,,,,,opt1_dense_hg,0.51,0.97
I,0.1%,dephasing,0.1,0.05,hypergraph,35,0.5001182240740389,0.45011822407403895,false,true,true,false,true,true,false,0.02,0.52,8,random_baseline,false,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.3858872167030926,0.02572581444687284,0.020130465001526016,0.02572581444687284,0.3019569750228902,0.3858872167030926,,,,,opt1_dense_hg,0.51,0.97
I,0.1%,dephasing,0.1,0.05,hypergraph,36,0.5000929335925293,0.4500929335925293,false,true,true,false,true,true,false,0.02,0.52,8,random_baseline,false,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.3858872167030926,0.02572581444687284,0.020130465001526016,0.02572581444687284,0.3019569750228902,0.3858872167030926,,,,,opt1_dense_hg,0.51,0.97
I,0.1%,dephasing,0.1,0.05,hypergraph,37,0.5000730482772111,0.4500730482772111,false,true,true,false,true,true,false,0.02,0.52,8,random_baseline,false,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.3858872167030926,0.02572581444687284,0.020130465001526016,0.02572581444687284,0.3019569750228902,0.3858872167030926,,,,,opt1_dense_hg,0.51,0.97
I,0.1%,dephasing,0.1,0.05,hypergraph,38,0.5000574140732725,0.45005741407327254,false,true,true,false,true,true,false,0.02,0.52,8,random_baseline,false,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.3858872167030926,0.02572581444687284,0.020130465001526016,0.02572581444687284,0.3019569750228902,0.3858872167030926,,,,,opt1_dense_hg,0.51,0.97
I,0.1%,dephasing,0.1,0.05,hypergraph,39,0.5000451230574537,0.45004512305745376,false,true,true,false,true,true,false,0.02,0.52,8,random_baseline,false,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.3858872167030926,0.02572581444687284,0.020130465001526016,0.02572581444687284,0.3019569750228902,0.3858872167030926,,,,,opt1_dense_hg,0.51,0.97
I,0.1%,dephasing,0.1,0.05,hypergraph,40,0.5000354610078891,0.4500354610078891,false,true,true,false,true,true,false,0.02,0.52,8,random_baseline,false,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.3858872167030926,0.02572581444687284,0.020130465001526016,0.02572581444687284,0.3019569750228902,0.3858872167030926,,,,,opt1_dense_hg,0.51,0.97
I,0.1%,dephasing,0.1,0.05,hypergraph,41,0.5000278661273302,0.4500278661273302,false,true,true,false,true,true,false,0.02,0.52,8,random_baseline,false,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.3858872167030926,0.02572581444687284,0.020130465001526016,0.02572581444687284,0.3019569750228902,0.3858872167030926,,,,,opt1_dense_hg,0.51,0.97
I,0.1%,dephasing,0.1,0.05,hypergraph,42,0.5000218965507393,0.45002189655073926,false,true,true,false,true,true,false,0.02,0.52,8,random_baseline,false,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.3858872167030926,0.02572581444687284,0.020130465001526016,0.02572581444687284,0.3019569750228902,0.3858872167030926,,,,,opt1_dense_hg,0.51,0.97
I,0.1%,dephasing,0.1,0.05,hypergraph,43,0.5000172047705435,0.45001720477054347,false,true,true,false,true,true,false,0.02,0.52,8,random_baseline,false,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.3858872167030926,0.02572581444687284,0.020130465001526016,0.02572581444687284,0.3019569750228902,0.3858872167030926,,,,,opt1_dense_hg,0.51,0.97
I,0.1%,dephasing,0.1,0.05,hypergraph,44,0.500013517508862,0.45001351750886204,false,true,true,false,true,true,false,0.02,0.52,8,random_baseline,false,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.3858872167030926,0.02572581444687284,0.020130465001526016,0.02572581444687284,0.3019569750228902,0.3858872167030926,,,,,opt1_dense_hg,0.51,0.97
I,0.1%,dephasing,0.1,0.05,hypergraph,45,0.5000106198781793,0.4500106198781793,false,true,true,false,true,true,false,0.02,0.52,8,random_baseline,false,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.3858872167030926,0.02572581444687284,0.020130465001526016,0.02572581444687284,0.3019569750228902,0.3858872167030926,,,,,opt1_dense_hg,0.51,0.97
I,0.1%,dephasing,0.1,0.05,hypergraph,46,0.5000083429179706,0.4500083429179706,false,true,true,false,true,true,false,0.02,0.52,8,random_baseline,false,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.3858872167030926,0.02572581444687284,0.020130465001526016,0.02572581444687284,0.3019569750228902,0.3858872167030926,,,,,opt1_dense_hg,0.51,0.97
I,0.1%,dephasing,0.1,0.05,hypergraph,47,0.5000065537886531,0.4500065537886531,false,true,true,false,true,true,false,0.02,0.52,8,random_baseline,false,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.3858872167030926,0.02572581444687284,0.020130465001526016,0.02572581444687284,0.3019569750228902,0.3858872167030926,,,,,opt1_dense_hg,0.51,0.97
I,0.1%,dephasing,0.1,0.05,hypergraph,48,0.5000051480569948,0.4500051480569948,false,true,true,false,true,true,false,0.02,0.52,8,random_baseline,false,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.3858872167030926,0.02572581444687284,0.020130465001526016,0.02572581444687284,0.3019569750228902,0.3858872167030926,,,,,opt1_dense_hg,0.51,0.97
I,0.1%,dephasing,0.1,0.05,hypergraph,49,0.500004043627441,0.450004043627441,false,true,true,false,true,true,false,0.02,0.52,8,random_baseline,false,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.3858872167030926,0.02572581444687284,0.020130465001526016,0.02572581444687284,0.3019569750228902,0.3858872167030926,,,,,opt1_dense_hg,0.51,0.97
I,0.1%,dephasing,0.1,0.05,hypergraph,50,0.5000031759686085,0.45000317596860856,false,true,true,false,true,true,false,0.02,0.52,8,random_baseline,false,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.3858872167030926,0.02572581444687284,0.020130465001526016,0.02572581444687284,0.3019569750228902,0.3858872167030926,,,,,opt1_dense_hg,0.51,0.97
I,0.1%,dephasing,0.1,0.05,eigenshadow,5,0.6542997665902756,0.6042997665902755,true,false,false,true,false,false,true,0.02,0.52,8,ok,true,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,7.526957829984214,184.4336167727649,0.047698637586611047,0.022526135326496697,0.047698637586611047,0.027879031598671306,0.1790791974258778,0.011938613161725186,0.008408884004126165,0.011938613161725186,0.12613326006189246,0.1790791974258778,7.4990787983855425,7.554836861582886,180.90378690916273,188.0323213629765,opt1_dense_eigenshadow,0.51,0.97
I,0.1%,dephasing,0.1,0.05,eigenshadow,6,0.6217764908217523,0.5717764908217523,true,false,false,true,false,false,true,0.02,0.52,8,ok,true,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,8.96502822893525,499.73803969947545,0.054344638023380624,0.020194152492187117,0.054344638023380624,0.03345483791840556,0.1790791974258778,0.011938613161725186,0.008408884004126165,0.011938613161725186,0.12613326006189246,0.1790791974258778,8.931573391016844,8.998483066853655,488.28288190833234,511.461936463214,opt1_dense_eigenshadow,0.51,0.97
I,0.1%,dephasing,0.1,0.05,eigenshadow,7,0.5960782444749353,0.5460782444749352,true,false,false,true,false,false,true,0.02,0.52,8,ok,true,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,10.35209679921566,1307.0483541903632,0.06210808694001347,0.019815581843606725,0.06210808694001347,0.039030644238139824,0.1790791974258778,0.011938613161725186,0.008408884004126165,0.011938613161725186,0.12613326006189246,0.1790791974258778,10.31306615497752,10.3911274434538,1272.1615343501633,1342.8918844527063,opt1_dense_eigenshadow,0.51,0.97
I,0.1%,dephasing,0.1,0.05,eigenshadow,8,0.5757821661985811,0.5257821661985811,true,false,false,true,false,false,true,0.02,0.52,8,ok,true,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,11.636418487078252,3183.5450999351615,0.07019272577064802,0.02004049946091826,0.07019272577064802,0.044606450557874086,0.1790791974258778,0.011938613161725186,0.008408884004126165,0.011938613161725186,0.12613326006189246,0.1790791974258778,11.591812036520379,11.681024937636126,3086.619724141405,3283.51410575541,opt1_dense_eigenshadow,0.51,0.97
I,0.1%,dephasing,0.1,0.05,eigenshadow,9,0.5597588542654105,0.5097588542654105,true,false,true,false,true,true,false,0.02,0.52,8,random_baseline,false,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.1790791974258778,0.011938613161725186,0.008408884004126165,0.011938613161725186,0.12613326006189246,0.1790791974258778,,,,,opt1_dense_eigenshadow,0.51,0.97
I,0.1%,dephasing,0.1,0.05,eigenshadow,10,0.5471130298441736,0.49711302984417366,true,false,true,false,true,true,false,0.02,0.52,8,random_baseline,false,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.1790791974258778,0.011938613161725186,0.008408884004126165,0.011938613161725186,0.12613326006189246,0.1790791974258778,,,,,opt1_dense_eigenshadow,0.51,0.97
I,0.1%,dephasing,0.1,0.05,eigenshadow,11,0.5371357026430942,0.4871357026430942,true,false,true,false,true,true,false,0.02,0.52,8,random_baseline,false,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.1790791974258778,0.011938613161725186,0.008408884004126165,0.011938613161725186,0.12613326006189246,0.1790791974258778,,,,,opt1_dense_eigenshadow,0.51,0.97
I,0.1%,dephasing,0.1,0.05,eigenshadow,12,0.5292658398979184,0.47926583989791843,true,false,true,false,true,true,false,0.02,0.52,8,random_baseline,false,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.1790791974258778,0.011938613161725186,0.008408884004126165,0.011938613161725186,0.12613326006189246,0.1790791974258778,,,,,opt1_dense_eigenshadow,0.51,0.97
I,0.1%,dephasing,0.1,0.05,eigenshadow,13,0.5230597660506234,0.47305976605062344,true,false,true,false,true,true,false,0.02,0.52,8,random_baseline,false,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.1790791974258778,0.011938613161725186,0.008408884004126165,0.011938613161725186,0.12613326006189246,0.1790791974258778,,,,,opt1_dense_eigenshadow,0.51,0.97
I,0.1%,dephasing,0.1,0.05,eigenshadow,14,0.5181667961868294,0.4681667961868294,false,false,true,false,true,true,false,0.02,0.52,8,random_baseline,false,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.1790791974258778,0.011938613161725186,0.008408884004126165,0.011938613161725186,0.12613326006189246,0.1790791974258778,,,,,opt1_dense_eigenshadow,0.51,0.97
I,0.1%,dephasing,0.1,0.05,eigenshadow,15,0.5143098688392934,0.4643098688392934,true,false,true,false,true,true,false,0.02,0.52,8,random_baseline,false,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.1790791974258778,0.011938613161725186,0.008408884004126165,0.011938613161725186,0.12613326006189246,0.1790791974258778,,,,,opt1_dense_eigenshadow,0.51,0.97
I,0.1%,dephasing,0.1,0.05,eigenshadow,16,0.511270173637052,0.461270173637052,false,true,true,false,true,true,false,0.02,0.52,8,random_baseline,false,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.1790791974258778,0.011938613161725186,0.008408884004126165,0.011938613161725186,0.12613326006189246,0.1790791974258778,,,,,opt1_dense_eigenshadow,0.51,0.97
I,0.1%,dephasing,0.1,0.05,eigenshadow,17,0.5088749629264846,0.4588749629264846,false,true,true,false,true,true,false,0.02,0.52,8,random_baseline,false,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.1790791974258778,0.011938613161725186,0.008408884004126165,0.011938613161725186,0.12613326006189246,0.1790791974258778,,,,,opt1_dense_eigenshadow,0.51,0.97
I,0.1%,dephasing,0.1,0.05,eigenshadow,18,0.5069878962677605,0.45698789626776054,false,true,true,false,true,true,false,0.02,0.52,8,random_baseline,false,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.1790791974258778,0.011938613161725186,0.008408884004126165,0.011938613161725186,0.12613326006189246,0.1790791974258778,,,,,opt1_dense_eigenshadow,0.51,0.97
I,0.1%,dephasing,0.1,0.05,eigenshadow,19,0.5055013969220522,0.4555013969220522,false,true,true,false,true,true,false,0.02,0.52,8,random_baseline,false,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.1790791974258778,0.011938613161725186,0.008408884004126165,0.011938613161725186,0.12613326006189246,0.1790791974258778,,,,,opt1_dense_eigenshadow,0.51,0.97
I,0.1%,dephasing,0.1,0.05,eigenshadow,20,0.5043306047250105,0.45433060472501047,false,true,true,false,true,true,false,0.02,0.52,8,random_baseline,false,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.1790791974258778,0.011938613161725186,0.008408884004126165,0.011938613161725186,0.12613326006189246,0.1790791974258778,,,,,opt1_dense_eigenshadow,0.51,0.97
I,0.1%,dephasing,0.1,0.05,eigenshadow,21,0.5034085944076708,0.45340859440767084,false,true,true,false,true,true,false,0.02,0.52,8,random_baseline,false,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.1790791974258778,0.011938613161725186,0.008408884004126165,0.011938613161725186,0.12613326006189246,0.1790791974258778,,,,,opt1_dense_eigenshadow,0.51,0.97
I,0.1%,dephasing,0.1,0.05,eigenshadow,22,0.5026825962540709,0.45268259625407087,false,true,true,false,true,true,false,0.02,0.52,8,random_baseline,false,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.1790791974258778,0.011938613161725186,0.008408884004126165,0.011938613161725186,0.12613326006189246,0.1790791974258778,,,,,opt1_dense_eigenshadow,0.51,0.97
I,0.1%,dephasing,0.1,0.05,eigenshadow,23,0.5021110101709161,0.4521110101709161,false,true,true,false,true,true,false,0.02,0.52,8,random_baseline,false,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.1790791974258778,0.011938613161725186,0.008408884004126165,0.011938613161725186,0.12613326006189246,0.1790791974258778,,,,,opt1_dense_eigenshadow,0.51,0.97
I,0.1%,dephasing,0.1,0.05,eigenshadow,24,0.501661047439486,0.45166104743948604,false,true,true,false,true,true,false,0.02,0.52,8,random_baseline,false,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.1790791974258778,0.011938613161725186,0.008408884004126165,0.011938613161725186,0.12613326006189246,0.1790791974258778,,,,,opt1_dense_eigenshadow,0.51,0.97
I,0.1%,dephasing,0.1,0.05,eigenshadow,25,0.5013068687951806,0.4513068687951806,false,true,true,false,true,true,false,0.02,0.52,8,random_baseline,false,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.1790791974258778,0.011938613161725186,0.008408884004126165,0.011938613161725186,0.12613326006189246,0.1790791974258778,,,,,opt1_dense_eigenshadow,0.51,0.97
I,0.1%,dephasing,0.1,0.05,eigenshadow,26,0.50102811479956,0.45102811479956,false,true,true,false,true,true,false,0.02,0.52,8,random_baseline,false,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.1790791974258778,0.011938613161725186,0.008408884004126165,0.011938613161725186,0.12613326006189246,0.1790791974258778,,,,,opt1_dense_eigenshadow,0.51,0.97
I,0.1%,dephasing,0.1,0.05,eigenshadow,27,0.5008087461576818,0.4508087461576818,false,true,true,false,true,true,false,0.02,0.52,8,random_baseline,false,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.1790791974258778,0.011938613161725186,0.008408884004126165,0.011938613161725186,0.12613326006189246,0.1790791974258778,,,,,opt1_dense_eigenshadow,0.51,0.97
I,0.1%,dephasing,0.1,0.05,eigenshadow,28,0.5006361288349791,0.4506361288349791,false,true,true,false,true,true,false,0.02,0.52,8,random_baseline,false,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.1790791974258778,0.011938613161725186,0.008408884004126165,0.011938613161725186,0.12613326006189246,0.1790791974258778,,,,,opt1_dense_eigenshadow,0.51,0.97
I,0.1%,dephasing,0.1,0.05,eigenshadow,29,0.5005003124603149,0.4505003124603149,false,true,true,false,true,true,false,0.02,0.52,8,random_baseline,false,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.1790791974258778,0.011938613161725186,0.008408884004126165,0.011938613161725186,0.12613326006189246,0.1790791974258778,,,,,opt1_dense_eigenshadow,0.51,0.97
I,0.1%,dephasing,0.1,0.05,eigenshadow,30,0.50039346129849,0.45039346129849006,false,true,true,false,true,true,false,0.02,0.52,8,random_baseline,false,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.1790791974258778,0.011938613161725186,0.008408884004126165,0.011938613161725186,0.12613326006189246,0.1790791974258778,,,,,opt1_dense_eigenshadow,0.51,0.97
I,0.1%,dephasing,0.1,0.05,eigenshadow,31,0.5003094056212759,0.4503094056212759,false,true,true,false,true,true,false,0.02,0.52,8,random_baseline,false,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.1790791974258778,0.011938613161725186,0.008408884004126165,0.011938613161725186,0.12613326006189246,0.1790791974258778,,,,,opt1_dense_eigenshadow,0.51,0.97
I,0.1%,dephasing,0.1,0.05,eigenshadow,32,0.5002432880667749,0.4502432880667749,false,true,true,false,true,true,false,0.02,0.52,8,random_baseline,false,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.1790791974258778,0.011938613161725186,0.008408884004126165,0.011938613161725186,0.12613326006189246,0.1790791974258778,,,,,opt1_dense_eigenshadow,0.51,0.97
