device,readout_error,channel,amplitude,eta,method,nq,q_acc,target_threshold,is_observed,is_extrapolated,is_trivial_regime,is_meaningful,is_near_random,is_random_baseline_fix,is_inference_point,random_baseline_eps,random_baseline_threshold,nq_cutoff,pred_status,target_in_pred_range,extrapolation_trusted,extrapolation_reason,interval_method_requested,interval_method_effective,interval_method_fallback_reason,interval_method_fallback_n_abs_errors,conformal_n_abs_errors,conformal_holdout_nq,strict_split_conformal_requested,strict_split_conformal_active,strict_split_reason,interval_uncertainty_source,curve_bootstrap_n_valid,curve_bootstrap_fit_mode,log2_nps,nps,sigma_log2_nps,sigma_wls_log2_nps,sigma_eff_log2_nps,ci_halfwidth_log2_nps,sigma_cv,sigma_cv_k,sigma_cv_k_obs,sigma_cv_k_extrap,sigma_cv_log2_at_obs_max,sigma_cv_log2_gate_at_obs_max,log2_nps_lo,log2_nps_hi,nps_lo,nps_hi,predictor_name,predictor_thr_min,predictor_thr_max
I,0.1%,depolarizing,0.01,0.02,ml,8,0.9385015618577419,0.9185015618577419,true,false,false,true,false,false,true,0.02,0.52,50,ok,true,true,ok,conformal_hybrid,conformal_hybrid,,0,36,11|12,false,false,not_requested,predictor_calibrated,,,14.22833001862611,19193.49764795347,0.10506757641128037,0.009757747381837144,0.10506757641128037,0.607951146265334,0.18068427353326094,0.01505702279443841,0.013076686064192454,0.01505702279443841,0.15692023277030945,0.18068427353326094,13.620378872360776,14.836281164891444,12593.388254840153,29252.6796210232,opt1_dense_ml,0.53,0.97
I,0.1%,depolarizing,0.01,0.02,ml,9,0.9310646368347566,0.9110646368347566,true,false,false,true,false,false,true,0.02,0.52,50,ok,true,true,ok,conformal_hybrid,conformal_hybrid,,0,36,11|12,false,false,not_requested,predictor_calibrated,,,15.972535287844504,64300.185887578366,0.11793823712964546,0.007645298235610452,0.11793823712964546,0.6839450395485007,0.18068427353326094,0.01505702279443841,0.013076686064192454,0.01505702279443841,0.15692023277030945,0.18068427353326094,15.288590248296003,16.656480327393005,40024.347096621554,103299.9712698905,opt1_dense_ml,0.53,0.97
I,0.1%,depolarizing,0.01,0.02,ml,10,0.923711355957541,0.9037113559575409,true,false,false,true,false,false,true,0.02,0.52,50,ok,true,true,ok,conformal_hybrid,conformal_hybrid,,0,36,11|12,false,false,not_requested,predictor_calibrated,,,17.716917245603355,215438.6016951727,0.1310144668382478,0.008051004829573402,0.1310144668382478,0.7599389328316675,0.18068427353326094,0.01505702279443841,0.013076686064192454,0.01505702279443841,0.15692023277030945,0.18068427353326094,16.95697831277169,18.47685617843502,127221.08876372868,364827.80922091944,opt1_dense_ml,0.53,0.97
I,0.1%,depolarizing,0.01,0.02,ml,11,0.9164453522855405,0.8964453522855405,true,false,false,true,false,false,true,0.02,0.52,50,ok,true,true,ok,conformal_hybrid,conformal_hybrid,,0,36,11|12,false,false,not_requested,predictor_calibrated,,,19.46496255518584,723665.0417760536,0.14423278286335467,0.010589132330496204,0.14423278286335467,0.8359328261148342,0.18068427353326094,0.01505702279443841,0.013076686064192454,0.01505702279443841,0.15692023277030945,0.18068427353326094,18.629029729071004,20.300895381300673,405412.1298601098,1291749.9357245194,opt1_dense_ml,0.53,0.97
I,0.1%,depolarizing,0.01,0.02,ml,12,0.9092693828587107,0.8892693828587107,true,false,false,true,false,false,true,0.02,0.52,50,ok,true,true,ok,conformal_hybrid,conformal_hybrid,,0,36,11|12,false,false,not_requested,predictor_calibrated,,,21.216735052609295,2437101.7463771533,0.15754255793028865,0.013989213935395225,0.15754255793028865,0.911926719398001,0.18068427353326094,0.01505702279443841,0.013076686064192454,0.01505702279443841,0.15692023277030945,0.18068427353326094,20.304808333211295,22.128661772007295,1295258.2420885493,4585544.974118392,opt1_dense_ml,0.53,0.97
I,0.1%,depolarizing,0.01,0.02,ml,13,0.9021855312664924,0.8821855312664924,false,true,false,true,false,false,true,0.02,0.52,50,ok,true,true,ok,conformal_hybrid,conformal_hybrid,,0,36,11|12,false,false,not_requested,predictor_calibrated,,,22.978693922427926,8265633.255858872,0.11063044284846824,0.01769431216268831,0.11063044284846824,0.17242684684919715,0.18068427353326094,0.01505702279443841,0.013076686064192454,0.01505702279443841,0.15692023277030945,0.18068427353326094,22.806267075578727,23.151120769277124,7334499.42515528,9314976.954806114,opt1_dense_ml,0.53,0.97
I,0.1%,depolarizing,0.01,0.02,ml,14,0.8951953515749664,0.8751953515749664,false,true,false,true,false,false,true,0.02,0.52,50,ok,true,true,ok,conformal_hybrid,conformal_hybrid,,0,36,11|12,false,false,not_requested,predictor_calibrated,,,24.74706908215385,28158537.750076674,0.11659532765776487,0.021482966644145875,0.11659532765776487,0.18318231899363976,0.18068427353326094,0.01505702279443841,0.013076686064192454,0.01505702279443841,0.15692023277030945,0.18068427353326094,24.56388676316021,24.93025140114749,24800859.144988935,31970797.607739363,opt1_dense_ml,0.53,0.97
I,0.1%,depolarizing,0.01,0.02,ml,15,0.8882999737739057,0.8682999737739057,false,true,false,true,false,false,true,0.02,0.52,50,ok,true,true,ok,conformal_hybrid,conformal_hybrid,,0,36,11|12,false,false,not_requested,predictor_calibrated,,,26.505810955245217,95289304.45784086,0.12310954077593851,0.025467286150215613,0.12310954077593851,0.19470553638724827,0.18068427353326094,0.01505702279443841,0.013076686064192454,0.01505702279443841,0.15692023277030945,0.18068427353326094,26.31110541885797,26.700516491632463,83259145.65402362,109057707.38737197,opt1_dense_ml,0.53,0.97
I,0.1%,depolarizing,0.01,0.02,ml,16,0.8815001830433258,0.8615001830433258,false,true,false,true,false,false,true,0.02,0.52,50,ok,true,true,ok,conformal_hybrid,conformal_hybrid,,0,36,11|12,false,false,not_requested,predictor_calibrated,,,28.26297633474289,322109581.4444385,0.13018498070688964,0.02968245112943203,0.13018498070688964,0.20701813402883001,0.18068427353326094,0.01505702279443841,0.013076686064192454,0.01505702279443841,0.15692023277030945,0.18068427353326094,28.055958200714063,28.46999446877172,279051894.6258699,371811066.1725378,opt1_dense_ml,0.53,0.97
I,0.1%,depolarizing,0.01,0.02,ml,17,0.8747964806554165,0.8547964806554165,false,true,false,true,false,false,true,0.02,0.52,50,ok,true,true,ok,conformal_hybrid,conformal_hybrid,,0,36,11|12,false,false,not_requested,predictor_calibrated,,,30.02318540030936,1091137221.3592968,0.13770002943718304,0.03373328358381583,0.13770002943718304,0.21985721175313439,0.18068427353326094,0.01505702279443841,0.013076686064192454,0.01505702279443841,0.15692023277030945,0.18068427353326094,29.803328188556225,30.243042612062492,936905428.6757911,1270758391.8244948,opt1_dense_ml,0.53,0.97
